program,cores,problem_size,trial,execution_time
task_parallel,32,1760,4, 2.0936865732
for_parallel_transpose,32,1760,4, 0.9322910681
task_parallel_transpose,32,1760,4, 1.1033130735
for_parallel,4,1760,5, 14.0836145431
task_parallel,4,1760,5, 15.4046520516
for_parallel_transpose,4,1760,5, 6.2860224918
task_parallel_transpose,4,1760,5, 6.4039390683
for_parallel,8,1760,5, 7.9134522006
task_parallel,8,1760,5, 8.1141786128
for_parallel_transpose,8,1760,5, 3.2335544080
task_parallel_transpose,8,1760,5, 3.3769087195
for_parallel,16,1760,5, 4.1454940513
task_parallel,16,1760,5, 4.0688256472
for_parallel_transpose,16,1760,5, 1.6789385080
task_parallel_transpose,16,1760,5, 1.8198330924
for_parallel,32,1760,5, 2.1464577317
task_parallel,32,1760,5, 2.1165812165
for_parallel_transpose,32,1760,5, 0.9338576272
task_parallel_transpose,32,1760,5, 1.0740466788
for_parallel,4,1760,6, 15.8102136329
task_parallel,4,1760,6, 16.0992903262
for_parallel_transpose,4,1760,6, 6.2759462893
task_parallel_transpose,4,1760,6, 6.4618248045
for_parallel,8,1760,6, 8.1425746828
task_parallel,8,1760,6, 8.2329715863
for_parallel_transpose,8,1760,6, 3.2270314172
task_parallel_transpose,8,1760,6, 3.3789959997
for_parallel,16,1760,6, 4.0222458094
task_parallel,16,1760,6, 4.0399467722
for_parallel_transpose,16,1760,6, 1.6955824494
task_parallel_transpose,16,1760,6, 1.8431676105
for_parallel,32,1760,6, 2.1999055073
task_parallel,32,1760,6, 2.1086115539
for_parallel_transpose,32,1760,6, 0.9132621139
task_parallel_transpose,32,1760,6, 1.0763949677
for_parallel,4,1760,7, 15.2894322798
task_parallel,4,1760,7, 15.3536437899
for_parallel_transpose,4,1760,7, 6.3218079880
task_parallel_transpose,4,1760,7, 6.4857187346
for_parallel,8,1760,7, 7.9116875380
task_parallel,8,1760,7, 7.9780604318
for_parallel_transpose,8,1760,7, 3.2125927582
task_parallel_transpose,8,1760,7, 3.3905615062
for_parallel,16,1760,7, 4.0705542341
task_parallel,16,1760,7, 3.9858040810
for_parallel_transpose,16,1760,7, 1.6917313412
task_parallel_transpose,16,1760,7, 1.8190100342
for_parallel,32,1760,7, 2.1222187355
task_parallel,32,1760,7, 2.1140867323
